x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,pose
0.49940502643585205,0.20992210507392883,-0.3015228807926178,0.9999832510948181,0.5041657090187073,0.1927231252193451,-0.28624778985977173,0.9999008774757385,0.5072298049926758,0.19197651743888855,-0.28629258275032043,0.9999203085899353,0.5100405216217041,0.19132588803768158,-0.2863440215587616,0.999896228313446,0.4943777620792389,0.19410043954849243,-0.283786803483963,0.9998852610588074,0.4911459982395172,0.1942565143108368,-0.28379255533218384,0.999894380569458,0.48800352215766907,0.1941840946674347,-0.28374752402305603,0.9998732209205627,0.5136557221412659,0.1970968246459961,-0.17482808232307434,0.9999194145202637,0.48384109139442444,0.200698584318161,-0.1628277748823166,0.9998486042022705,0.5063616037368774,0.22607816755771637,-0.2589310109615326,0.9999527931213379,0.49389269948005676,0.2272295206785202,-0.25522100925445557,0.9999133944511414,0.5474020838737488,0.28485551476478577,-0.10401077568531036,0.999947726726532,0.4550279974937439,0.2917822599411011,-0.06475921720266342,0.9994110465049744,0.614831268787384,0.28580570220947266,-0.09936313331127167,0.9993219375610352,0.38801151514053345,0.29347822070121765,-0.018251584842801094,0.9945181608200073,0.6748654246330261,0.2825651168823242,-0.2149697095155716,0.998025119304657,0.32219311594963074,0.28963524103164673,-0.10530450195074081,0.9905974268913269,0.6935140490531921,0.28750231862068176,-0.23827770352363586,0.9894611239433289,0.300987184047699,0.29521849751472473,-0.12407319247722626,0.9684901237487793,0.6962760090827942,0.2828046679496765,-0.27852439880371094,0.9912549257278442,0.2994070053100586,0.29175466299057007,-0.16171517968177795,0.973776638507843,0.6896162629127502,0.2827432453632355,-0.23738053441047668,0.9916828274726868,0.3066119849681854,0.29100069403648376,-0.12624408304691315,0.9755147695541382,0.5262063145637512,0.5516729354858398,-0.01977047696709633,0.9986411929130554,0.4793020486831665,0.5526804327964783,0.019730282947421074,0.9984986186027527,0.5235203504562378,0.7370122075080872,-0.016948552802205086,0.9969748854637146,0.47337591648101807,0.737551212310791,0.03415665775537491,0.996192216873169,0.5205139517784119,0.9113221764564514,0.13247404992580414,0.9953844547271729,0.48044949769973755,0.9058879017829895,0.16999711096286774,0.995259702205658,0.5161742568016052,0.9278555512428284,0.13780644536018372,0.9324355721473694,0.48584434390068054,0.9249799251556396,0.17450115084648132,0.9486661553382874,0.5215276479721069,0.9734386205673218,-0.002740071853622794,0.9933604598045349,0.4730534553527832,0.9679592847824097,0.04623135179281235,0.9938082098960876,t
0.5018886923789978,0.1840757429599762,-0.35394516587257385,0.9999760985374451,0.5072358250617981,0.16793537139892578,-0.337405264377594,0.999864935874939,0.5108073353767395,0.16809865832328796,-0.33745333552360535,0.9998958706855774,0.5141317844390869,0.16824457049369812,-0.3375339210033417,0.9998794794082642,0.4974691569805145,0.16854315996170044,-0.33560848236083984,0.9998338222503662,0.4939919710159302,0.16916920244693756,-0.33564528822898865,0.9998379349708557,0.491052508354187,0.16976423561573029,-0.3356007933616638,0.999795138835907,0.5185853838920593,0.1765161156654358,-0.2203870415687561,0.9998967051506042,0.4883268475532532,0.17860090732574463,-0.211664617061615,0.9996982216835022,0.5093673467636108,0.20266805589199066,-0.3094356656074524,0.9999305009841919,0.4961690902709961,0.2023494392633438,-0.3067439794540405,0.9998558163642883,0.5538904070854187,0.2767506241798401,-0.1479531079530716,0.9999447464942932,0.45668289065361023,0.27405986189842224,-0.11495792865753174,0.9992266893386841,0.6236088275909424,0.29460734128952026,-0.15204204618930817,0.9985349178314209,0.38162049651145935,0.26923128962516785,-0.09203045815229416,0.9922934174537659,0.6890201568603516,0.3112851679325104,-0.2647421360015869,0.9969087839126587,0.313705712556839,0.2765430808067322,-0.19564096629619598,0.9862444400787354,0.7089023590087891,0.31625819206237793,-0.2898213267326355,0.9884908199310303,0.2908574342727661,0.284354567527771,-0.21813653409481049,0.9611436128616333,0.7109959721565247,0.31216904520988464,-0.3297278583049774,0.9903000593185425,0.2898268401622772,0.28251075744628906,-0.2574461102485657,0.9672799110412598,0.704092800617218,0.31324711441993713,-0.2868937849998474,0.9897870421409607,0.29850590229034424,0.2797718048095703,-0.21780511736869812,0.9680034518241882,0.524463415145874,0.5426524877548218,-0.018441438674926758,0.9984342455863953,0.4766794443130493,0.5403984189033508,0.018413294106721878,0.9983013272285461,0.5142348408699036,0.7352079153060913,-0.004860897082835436,0.9942917227745056,0.4759499132633209,0.7336403727531433,0.04793408885598183,0.9933664202690125,0.5136424899101257,0.9058195948600769,0.15116120874881744,0.9934704303741455,0.4849974513053894,0.9067888259887695,0.1863839328289032,0.9927974939346313,0.5117366909980774,0.9223976135253906,0.15810877084732056,0.923251211643219,0.48901376128196716,0.9266638159751892,0.19184237718582153,0.925614058971405,0.5137535333633423,0.9695520401000977,0.0159782525151968,0.9910043478012085,0.4765514135360718,0.9708217978477478,0.06057252734899521,0.9904375672340393,t
0.4987180829048157,0.1956057995557785,-0.34709006547927856,0.999979555606842,0.5042067170143127,0.17882040143013,-0.33085986971855164,0.9998970031738281,0.5076483488082886,0.1782144010066986,-0.33091869950294495,0.9999128580093384,0.5107118487358093,0.17793558537960052,-0.3310004770755768,0.9999116659164429,0.49421578645706177,0.1795976459980011,-0.32976070046424866,0.9998753666877747,0.4906371831893921,0.17954173684120178,-0.3297891318798065,0.9998657703399658,0.4874536693096161,0.17934004962444305,-0.329744428396225,0.9998296499252319,0.5148149728775024,0.18482540547847748,-0.21326780319213867,0.9999197125434875,0.4834998548030853,0.18549799919128418,-0.20759645104408264,0.9997109770774841,0.5060482025146484,0.21380122005939484,-0.302040696144104,0.9999474287033081,0.4928304851055145,0.21378019452095032,-0.3003256022930145,0.9998903274536133,0.5478723645210266,0.2863982617855072,-0.1368919014930725,0.9999570846557617,0.4511827528476715,0.28248751163482666,-0.10699233412742615,0.999404788017273,0.6172723770141602,0.31622186303138733,-0.13224327564239502,0.9994275569915771,0.37921831011772156,0.29099714756011963,-0.08170731365680695,0.9951373338699341,0.6805310845375061,0.3414270281791687,-0.2512739300727844,0.9984023571014404,0.3099503815174103,0.3025149703025818,-0.19725124537944794,0.9875681400299072,0.6995576024055481,0.34706833958625793,-0.2788780629634857,0.9921185970306396,0.28700312972068787,0.31094658374786377,-0.22129590809345245,0.9606639742851257,0.7015640139579773,0.343282550573349,-0.3197392523288727,0.9935806393623352,0.2859022915363312,0.3094901442527771,-0.26564493775367737,0.9681752324104309,0.6943957805633545,0.3451395332813263,-0.27339303493499756,0.9935924410820007,0.2945095896720886,0.3076462149620056,-0.22165554761886597,0.970361053943634,0.5198944211006165,0.5490139722824097,-0.017776548862457275,0.997776210308075,0.47331535816192627,0.5483479499816895,0.017790231853723526,0.9973134398460388,0.5138099193572998,0.7400800585746765,0.002049804897978902,0.9934605360031128,0.4732794165611267,0.7396107912063599,0.04616328328847885,0.9917708039283752,0.5136063098907471,0.9077373743057251,0.14885607361793518,0.9922504425048828,0.48473674058914185,0.9093503952026367,0.17927129566669464,0.9905483722686768,0.5113881826400757,0.925701916217804,0.1543213576078415,0.9163141250610352,0.48870453238487244,0.9306451678276062,0.18404065072536469,0.9183840155601501,0.5141264200210571,0.9721924662590027,0.012803878635168076,0.9890606999397278,0.4768567979335785,0.9710680842399597,0.05066468566656113,0.9880027174949646,t
0.4933556616306305,0.19374752044677734,-0.3486734926700592,0.9999724626541138,0.4989599883556366,0.17783251404762268,-0.33211883902549744,0.9998481273651123,0.5022169947624207,0.17776726186275482,-0.33216193318367004,0.9998762011528015,0.5051442384719849,0.17784802615642548,-0.3322344720363617,0.9998679161071777,0.4895544648170471,0.17800402641296387,-0.33088091015815735,0.9998195171356201,0.4862111806869507,0.1780097335577011,-0.3309127688407898,0.9998149871826172,0.483157217502594,0.17809128761291504,-0.330871045589447,0.9997579455375671,0.5091201066970825,0.18604618310928345,-0.2156715840101242,0.9998670816421509,0.4798365533351898,0.18557624518871307,-0.2107723206281662,0.9995909333229065,0.5009276866912842,0.2119726538658142,-0.3043932020664215,0.9999123215675354,0.48829248547554016,0.21096818149089813,-0.30321836471557617,0.9998331069946289,0.5423096418380737,0.2806563675403595,-0.1493282914161682,0.9999390840530396,0.4467669129371643,0.2814643979072571,-0.1088477149605751,0.9991806149482727,0.6105791330337524,0.2980692386627197,-0.15237262845039368,0.9994471073150635,0.37433770298957825,0.2857482433319092,-0.07777701318264008,0.9957061409950256,0.6804734468460083,0.3129884898662567,-0.2655777335166931,0.9985750317573547,0.30491483211517334,0.2962009012699127,-0.1778530776500702,0.9877203702926636,0.6988843083381653,0.3150748908519745,-0.2904813587665558,0.9923742413520813,0.2821759581565857,0.3051062524318695,-0.19798322021961212,0.9584831595420837,0.7010706663131714,0.310665488243103,-0.3304583728313446,0.9937956929206848,0.28089338541030884,0.30324000120162964,-0.23733243346214294,0.9661253690719604,0.6941089630126953,0.3119451701641083,-0.28771504759788513,0.9939575791358948,0.2902758717536926,0.3006342053413391,-0.19990438222885132,0.9686083197593689,0.5184392333030701,0.549161434173584,-0.017053840681910515,0.9978158473968506,0.4713020622730255,0.5499941110610962,0.01701735146343708,0.997422993183136,0.516454815864563,0.7372202277183533,0.00032760322210378945,0.994463324546814,0.4729941785335541,0.7384961843490601,0.05145792290568352,0.9936172962188721,0.5132915377616882,0.9066246151924133,0.15881115198135376,0.9930684566497803,0.4831748306751251,0.9078056216239929,0.19312824308872223,0.99213707447052,0.5108211636543274,0.9250154495239258,0.16569730639457703,0.9321557879447937,0.4874001145362854,0.929157555103302,0.19859912991523743,0.9231258034706116,0.5177435278892517,0.9697298407554626,0.027459871023893356,0.990526020526886,0.4759896397590637,0.9718539714813232,0.07019305229187012,0.9896283745765686,t
0.4949970841407776,0.1933612823486328,-0.34270140528678894,0.9999735951423645,0.5010578632354736,0.17730674147605896,-0.3259396255016327,0.9998497366905212,0.504163384437561,0.1772909164428711,-0.32598620653152466,0.9998769760131836,0.5072174072265625,0.17742465436458588,-0.3260538876056671,0.9998637437820435,0.4908478558063507,0.17787699401378632,-0.32392871379852295,0.9998196959495544,0.48766201734542847,0.17829225957393646,-0.3239584267139435,0.9998175501823425,0.4844000041484833,0.1788681447505951,-0.3239133954048157,0.9997680187225342,0.5126182436943054,0.1867275983095169,-0.2078634351491928,0.9998734593391418,0.48165252804756165,0.18697206676006317,-0.19927382469177246,0.9996187090873718,0.5025747418403625,0.2119881510734558,-0.29803770780563354,0.9999207258224487,0.48962071537971497,0.21117393672466278,-0.2953386604785919,0.9998485445976257,0.5456732511520386,0.28242239356040955,-0.13815905153751373,0.9999302625656128,0.45080864429473877,0.2811298072338104,-0.09927956759929657,0.9991633296012878,0.614453911781311,0.3042674660682678,-0.13930536806583405,0.9993700981140137,0.3773185610771179,0.28137654066085815,-0.07480153441429138,0.9953024387359619,0.6836454272270203,0.3228778839111328,-0.2600220739841461,0.9982152581214905,0.30578136444091797,0.2884047329425812,-0.18088439106941223,0.9877421259880066,0.7023869156837463,0.3234121799468994,-0.28586629033088684,0.9904845356941223,0.2827949523925781,0.2979758083820343,-0.2021024227142334,0.9582206010818481,0.7047250270843506,0.31900376081466675,-0.32586774230003357,0.9922340512275696,0.2820010483264923,0.2959156334400177,-0.2419072836637497,0.965867280960083,0.6976671814918518,0.3216874599456787,-0.282247394323349,0.9925083518028259,0.2905685603618622,0.29373493790626526,-0.20327980816364288,0.9686002731323242,0.5199328064918518,0.5527632832527161,-0.01824638620018959,0.9976747035980225,0.4730103313922882,0.552093505859375,0.01820867508649826,0.9973213076591492,0.5169231295585632,0.7377578020095825,-0.0042290701530873775,0.9954625964164734,0.4733206331729889,0.7381311655044556,0.05016738921403885,0.9947894811630249,0.513360857963562,0.9053772687911987,0.17172354459762573,0.9936409592628479,0.4832516610622406,0.9064440727233887,0.20366790890693665,0.9935267567634583,0.5110103487968445,0.9241442680358887,0.1804281324148178,0.9336613416671753,0.4876698851585388,0.9283737540245056,0.21044400334358215,0.9355581402778625,0.5164920091629028,0.9682632088661194,0.04096261411905289,0.9910745620727539,0.4752768278121948,0.9718769192695618,0.07821383327245712,0.9912973046302795,t
0.49419716000556946,0.19487617909908295,-0.3225582540035248,0.9999740123748779,0.49973857402801514,0.1784496158361435,-0.3071088492870331,0.9998462200164795,0.5036024451255798,0.1784217208623886,-0.30717816948890686,0.999879777431488,0.5070299506187439,0.1784599870443344,-0.30726009607315063,0.999877393245697,0.4901064932346344,0.17932555079460144,-0.3036673367023468,0.9998041987419128,0.48692044615745544,0.17993272840976715,-0.3036804497241974,0.999788761138916,0.4842693507671356,0.18050724267959595,-0.30363863706588745,0.9997049570083618,0.5128312706947327,0.18672287464141846,-0.19885602593421936,0.9998955726623535,0.4829937517642975,0.18849867582321167,-0.18047837913036346,0.9994721412658691,0.5024678111076355,0.2130410224199295,-0.28093287348747253,0.9999416470527649,0.4896802604198456,0.2123422622680664,-0.2759171724319458,0.9998590350151062,0.5483788847923279,0.2853734791278839,-0.13621559739112854,0.9999690651893616,0.4527762532234192,0.2902386486530304,-0.08175157010555267,0.9994516372680664,0.6181061267852783,0.32336124777793884,-0.13846847414970398,0.9995213150978088,0.37984025478363037,0.30973413586616516,-0.05790267884731293,0.9938479661941528,0.6832422614097595,0.35843226313591003,-0.2590391933917999,0.9985553622245789,0.31125563383102417,0.3382652699947357,-0.1712348759174347,0.9836662411689758,0.7029186487197876,0.3643837869167328,-0.28593263030052185,0.9929108619689941,0.2897126078605652,0.35053539276123047,-0.19274553656578064,0.9491887092590332,0.7038497924804688,0.3606862723827362,-0.3269267678260803,0.9942771196365356,0.2888053059577942,0.3508884012699127,-0.23916754126548767,0.9585703611373901,0.6965199708938599,0.36174359917640686,-0.2805734872817993,0.9941397905349731,0.2970721125602722,0.3490094840526581,-0.19656051695346832,0.962194561958313,0.5188281536102295,0.5523064732551575,-0.020760850980877876,0.998131275177002,0.4714774787425995,0.5496718883514404,0.02079121395945549,0.9973822832107544,0.5174395442008972,0.7388303875923157,-0.013522250577807426,0.9947004318237305,0.4726164638996124,0.7371240258216858,0.047575876116752625,0.9937772154808044,0.511482834815979,0.9067703485488892,0.14720243215560913,0.9929051399230957,0.4825490117073059,0.9091302752494812,0.1864846795797348,0.9918184280395508,0.5094127655029297,0.9250152707099915,0.15417006611824036,0.9239388704299927,0.48654112219810486,0.9292102456092834,0.19165006279945374,0.9241175651550293,0.5153517127037048,0.9704091548919678,0.01226371806114912,0.9891767501831055,0.47524675726890564,0.9733462929725647,0.05985500290989876,0.989096462726593,t
0.4994843900203705,0.1962491273880005,-0.3080367147922516,0.999986469745636,0.5045076608657837,0.17856693267822266,-0.29045364260673523,0.9999232888221741,0.507699191570282,0.1781875342130661,-0.29048675298690796,0.999936044216156,0.5106196403503418,0.17778585851192474,-0.29054051637649536,0.9999105334281921,0.49442335963249207,0.17924124002456665,-0.289184033870697,0.9999200105667114,0.49123242497444153,0.179121732711792,-0.2892194390296936,0.9999270439147949,0.48818477988243103,0.17899416387081146,-0.2891843914985657,0.9999155402183533,0.5155669450759888,0.1847539097070694,-0.1717683970928192,0.9999316334724426,0.48294469714164734,0.18616856634616852,-0.1660267859697342,0.9999111890792847,0.5062118768692017,0.21402154862880707,-0.26282998919487,0.9999419450759888,0.49385297298431396,0.21346420049667358,-0.2611379027366638,0.9999201893806458,0.5480232834815979,0.2682618498802185,-0.09899047762155533,0.9998727440834045,0.454343318939209,0.2686121165752411,-0.07582549750804901,0.9993208646774292,0.6120588779449463,0.24288782477378845,-0.09951673448085785,0.9989721775054932,0.3860308527946472,0.2382672131061554,-0.028476566076278687,0.9969513416290283,0.6806856989860535,0.22019179165363312,-0.20816867053508759,0.9974254369735718,0.3158576786518097,0.21624460816383362,-0.08862479776144028,0.9927976727485657,0.6984586715698242,0.21536685526371002,-0.22979964315891266,0.9862067103385925,0.2932794392108917,0.21735961735248566,-0.10370821505784988,0.9717776775360107,0.7021793723106384,0.20958884060382843,-0.26920387148857117,0.9883958101272583,0.2927275598049164,0.21366003155708313,-0.136179581284523,0.9762352705001831,0.6962109208106995,0.2122276872396469,-0.23127974569797516,0.9893343448638916,0.3007054626941681,0.21374937891960144,-0.10742545127868652,0.9782838821411133,0.5236440896987915,0.5431991815567017,-0.018235547468066216,0.9987127184867859,0.47611281275749207,0.5445010662078857,0.018175192177295685,0.998950183391571,0.5182226896286011,0.7364262342453003,-0.019277721643447876,0.9961257576942444,0.4752553403377533,0.7341280579566956,0.029108572751283646,0.9958099722862244,0.5128490328788757,0.9084908366203308,0.14663535356521606,0.9938366413116455,0.48317602276802063,0.9054703712463379,0.1741892397403717,0.9949450492858887,0.5112939476966858,0.9281132817268372,0.15436972677707672,0.9388947486877441,0.4879854917526245,0.9268384575843811,0.17962591350078583,0.9533956050872803,0.5144582390785217,0.9707714915275574,0.013579620979726315,0.9921154975891113,0.47400325536727905,0.9709942936897278,0.047302018851041794,0.9931880831718445,t
0.5020752549171448,0.19615882635116577,-0.336845338344574,0.9999749660491943,0.507388174533844,0.17851971089839935,-0.32172611355781555,0.9998551607131958,0.510483980178833,0.17800214886665344,-0.32176369428634644,0.9998791813850403,0.5135701298713684,0.17744854092597961,-0.32181456685066223,0.9998553395271301,0.4975937306880951,0.17970705032348633,-0.31850260496139526,0.9998370409011841,0.494803249835968,0.17974893748760223,-0.31853190064430237,0.9998383522033691,0.4921385943889618,0.17985914647579193,-0.31848764419555664,0.9998007416725159,0.5186800360679626,0.18491055071353912,-0.20862309634685516,0.9998641014099121,0.48868638277053833,0.18738378584384918,-0.1938357949256897,0.9997128844261169,0.5095002055168152,0.2130713313817978,-0.2935968041419983,0.9999072551727295,0.4975195527076721,0.21313844621181488,-0.2891792356967926,0.9998422265052795,0.553370475769043,0.2754703462123871,-0.13731689751148224,0.9998939037322998,0.4627746343612671,0.282179594039917,-0.09520558267831802,0.9991872310638428,0.6202493906021118,0.2859926223754883,-0.1362016350030899,0.9990090727806091,0.39308497309684753,0.28544414043426514,-0.06406279653310776,0.9949954152107239,0.6872434020042419,0.2993011176586151,-0.24768823385238647,0.9973544478416443,0.3182550072669983,0.29839998483657837,-0.1636718213558197,0.9895780086517334,0.7083293795585632,0.3059948980808258,-0.2721254229545593,0.9871517419815063,0.2957761883735657,0.3076963722705841,-0.18264691531658173,0.9630455374717712,0.7104029059410095,0.2998773455619812,-0.31201380491256714,0.9892017841339111,0.29393672943115234,0.30658408999443054,-0.22528943419456482,0.9696143865585327,0.7025889158248901,0.29871559143066406,-0.26973482966423035,0.9900364279747009,0.30294227600097656,0.3039904832839966,-0.18724685907363892,0.9726666808128357,0.5256176590919495,0.5492441058158875,-0.020218582823872566,0.9982061386108398,0.47840070724487305,0.543311595916748,0.020187143236398697,0.9979494214057922,0.5205249786376953,0.7377588152885437,-0.008254953660070896,0.9959645867347717,0.47557395696640015,0.7331282496452332,0.04916625842452049,0.9956993460655212,0.5132166743278503,0.9089833498001099,0.1380424201488495,0.9944890141487122,0.48320654034614563,0.9041805267333984,0.18019336462020874,0.9946733117103577,0.5112143158912659,0.9287188649177551,0.14325395226478577,0.9432598352432251,0.487222820520401,0.9269580245018005,0.1844814270734787,0.9484497308731079,0.5165241360664368,0.9707799553871155,0.004160894080996513,0.9926838874816895,0.473533570766449,0.9701557159423828,0.05676308646798134,0.9931821823120117,t
0.5003518462181091,0.19615107774734497,-0.3228449523448944,0.9999810457229614,0.506120502948761,0.17935654520988464,-0.30668094754219055,0.9998906850814819,0.5095845460891724,0.17894220352172852,-0.30673518776893616,0.9999068975448608,0.5127776861190796,0.17859233915805817,-0.3068016469478607,0.9998986721038818,0.49626436829566956,0.18036791682243347,-0.30556100606918335,0.9998746514320374,0.49298545718193054,0.18051345646381378,-0.3055928945541382,0.9998663663864136,0.48997676372528076,0.18061216175556183,-0.3055541217327118,0.9998283386230469,0.5180568099021912,0.18628261983394623,-0.19099083542823792,0.9998996257781982,0.48731762170791626,0.1879817247390747,-0.18569445610046387,0.9997277855873108,0.5080762505531311,0.21428734064102173,-0.2788074314594269,0.9999420642852783,0.49538639187812805,0.21383503079414368,-0.27715179324150085,0.9998912811279297,0.5518009066581726,0.2825869023799896,-0.11502940207719803,0.9999463558197021,0.4555724263191223,0.28324195742607117,-0.09624466300010681,0.9995558857917786,0.6195840835571289,0.3065962791442871,-0.11059293895959854,0.999372124671936,0.3817587196826935,0.28421762585639954,-0.08072055131196976,0.9959626197814941,0.6880569458007812,0.3249993920326233,-0.21928896009922028,0.9984748363494873,0.31145328283309937,0.29659420251846313,-0.19346706569194794,0.9887657165527344,0.7077105045318604,0.32691729068756104,-0.24288058280944824,0.9919401407241821,0.288718044757843,0.30603131651878357,-0.21571865677833557,0.9622328877449036,0.7099820971488953,0.32130956649780273,-0.2836979627609253,0.993520975112915,0.2874707877635956,0.3052700459957123,-0.25799238681793213,0.9694955348968506,0.7028405666351318,0.3229718804359436,-0.2416050136089325,0.9937037229537964,0.2961631715297699,0.30259212851524353,-0.2167593091726303,0.9722282886505127,0.5257655382156372,0.5501958131790161,-0.009973661042749882,0.9982983469963074,0.4752281904220581,0.5487267374992371,0.009966569021344185,0.998285174369812,0.5272303223609924,0.7387075424194336,-0.003404049901291728,0.9957641363143921,0.46796414256095886,0.7390206456184387,0.027482565492391586,0.9960777759552002,0.5347643494606018,0.9123783111572266,0.14798277616500854,0.9935057759284973,0.47089430689811707,0.914161205291748,0.1599174439907074,0.9943796396255493,0.528858482837677,0.9316553473472595,0.1541193574666977,0.9346302151679993,0.4753168225288391,0.9341990947723389,0.16435140371322632,0.9291427731513977,0.5447812676429749,0.9685441851615906,0.01964884251356125,0.9904687404632568,0.4617100954055786,0.978890061378479,0.03243494778871536,0.9913049936294556,t
0.499933123588562,0.19411127269268036,-0.2751358449459076,0.9999789595603943,0.5052758455276489,0.17592927813529968,-0.25757572054862976,0.9998829960823059,0.5083408951759338,0.1756589412689209,-0.2576332092285156,0.999886155128479,0.5110249519348145,0.17542023956775665,-0.25769487023353577,0.9998560547828674,0.49534204602241516,0.17631100118160248,-0.25695374608039856,0.9998978972434998,0.4920501112937927,0.1761191189289093,-0.25695228576660156,0.9998957514762878,0.4891047179698944,0.17592035233974457,-0.2569378912448883,0.9998908638954163,0.5162381529808044,0.18297049403190613,-0.14007733762264252,0.9998598694801331,0.4841303527355194,0.18275564908981323,-0.1378617137670517,0.9998818039894104,0.5062568783760071,0.21177531778812408,-0.23108503222465515,0.9998959898948669,0.49410882592201233,0.21119758486747742,-0.230174720287323,0.9998831748962402,0.548772931098938,0.27042707800865173,-0.061331991106271744,0.9996384382247925,0.4546249210834503,0.2684307098388672,-0.05899684131145477,0.9994308352470398,0.6109685301780701,0.25734102725982666,-0.057163581252098083,0.9976299405097961,0.3854769170284271,0.24177435040473938,-0.0468747578561306,0.9969549179077148,0.6776623129844666,0.24490003287792206,-0.16378740966320038,0.9925554394721985,0.31367236375808716,0.23000384867191315,-0.1562870293855667,0.9889615774154663,0.6966222524642944,0.24768413603305817,-0.18627338111400604,0.966103732585907,0.29077211022377014,0.23163409531116486,-0.1803092211484909,0.9578855037689209,0.7012417316436768,0.24296815693378448,-0.2253817766904831,0.9716428518295288,0.2899731397628784,0.22817716002464294,-0.21594852209091187,0.964888870716095,0.6943038702011108,0.24381431937217712,-0.1869651973247528,0.975310206413269,0.29864686727523804,0.22891239821910858,-0.1777508705854416,0.9683042764663696,0.5253071188926697,0.546874463558197,-0.004964945372194052,0.9981385469436646,0.47464171051979065,0.5471090078353882,0.00496647460386157,0.998971700668335,0.5257642269134521,0.7381075620651245,0.0044053057208657265,0.9959074854850769,0.46320298314094543,0.7353194952011108,0.009645107202231884,0.9978010058403015,0.5366420149803162,0.9128945469856262,0.13945581018924713,0.9934298396110535,0.45986509323120117,0.9152114391326904,0.13066357374191284,0.9965773224830627,0.5296551585197449,0.93266761302948,0.1435350775718689,0.9518042206764221,0.4668179750442505,0.9338428974151611,0.1329462081193924,0.9538888931274414,0.5513156056404114,0.9710079431533813,0.0054201059974730015,0.9908186793327332,0.45198631286621094,0.9732025265693665,-0.0034801920410245657,0.9935723543167114,t
